installation_date,lPV_system_size_DC,PV_system_size_DC,ltotal_installed_price,total_installed_price,lrebate_or_grant,rebate_or_grant,customer_segment,expansion_system,multiple_phase_system,zip_code,city,state,third_party_owned,self_installed,azimuth_1,module_quantity_1,additional_modules,BIPV_module_1,bifacial_module_1,lnameplate_capacity_module_1,nameplate_capacity_module_1,efficiency_module_1,inverter_quantity_1,additional_inverters,micro_inverter_1,built_in_meter_inverter_1,output_capacity_inverter_1,DC_optimizer,inverter_loading_ratio,state_id,lzip_code_id,zip_code_id,lzip_income,zip_income
18-Jul-17,1.02,10.36,4.596284731,39471.6,0,1,RES,0,0,1854,Lowell,MA,1,0,136,37,0,0,0,2.447158031,280,0.181846994,1,0,0,1,9.94,1,1.042253521,,4.325104983,21140,5.728825973,535582
26-Apr-18,0.56,3.6,4.143900919,13928.39,3.100370545,1260,RES,0,0,12477,Saugerties,NY,0,0,-1,12,-1,0,0,2.477121255,300,0.191082803,1,-1,0,1,3.8,0,0.947368421,,4.32467335,21119,5.72647699,532693
10-May-18,0.96,9.15,4.179910683,15132.5,3.505556939,3203,RES,0,0,12477,Saugerties,NY,0,0,-1,30,-1,0,0,2.484299839,305,0.182634731,1,-1,0,1,7.625,1,1.2,,4.32467335,21119,5.72647699,532693
18-Oct-18,0.48,3.015,4.13250015,13567.51,2.856124444,718,RES,0,0,92394,Victorville,CA,0,0,180,9,0,0,0,2.525044807,335,0.205395463,9,0,1,0,0.32,0,1.046875,,4.324364778,21104,5.724537187,530319
3-Aug-18,0.61,4.095,4.287115047,19369.35,0,1,RES,0,0,92394,VICTORVILLE,CA,1,0,208,13,0,0,0,2.498310554,315,0.196875,1,0,0,1,5.2,0,0.7875,,4.324364778,21104,5.724537187,530319
26-Apr-17,0.75,5.6,4.393153865,24726,0,1,RES,0,0,92394,VICTORVILLE,CA,1,0,180,16,0,0,0,2.447158031,280,0.167664671,16,0,1,0,0.24,0,1.458333333,,4.324364778,21104,5.724537187,530319
22-Aug-18,0.88,7.625,4.505149978,32000,0,1,RES,0,0,92394,VICTORVILLE,CA,0,1,180,25,0,0,0,2.484299839,305,0.182634731,25,0,1,0,0.28,0,1.089285714,,4.324364778,21104,5.724537187,530319
26-Nov-18,0.85,7.08,4.44552948,27895.2,0,1,RES,0,0,1843,Lawrence,MA,1,0,137,24,0,0,0,2.469822016,295,0.176646707,1,0,0,1,6.046,1,1.171022163,,4.324323619,21102,5.723984877,529645
11-Dec-18,0.76,5.7,4.463445032,29070,0,1,RES,0,0,1843,Lawrence,MA,0,0,84,8,0,0,0,2.477121255,300,0.189873418,1,0,0,1,3.747,1,1.521216974,,4.324323619,21102,5.723984877,529645
11-Sep-18,0.75,5.605,4.319118557,20850.6,0,1,RES,0,0,2719,Fairhaven,MA,1,0,259,19,0,0,0,2.469822016,295,0.176646707,1,0,0,1,5.052,1,1.109461599,,4.324220703,21097,5.72369533,529292
5-Jun-18,0.77,5.94,4.255272505,18000,0,1,RES,0,0,95304,TRACY,CA,0,0,270,18,0,0,0,2.525044807,335,0.200598802,1,0,0,1,6.046,1,0.982467747,,4.3238294,21078,5.72234265,527646
19-Jun-18,0.86,7.2,3.905045332,8036.1,0,1,RES,0,0,92240,DESERT HOT SPRINGS,CA,1,0,180,20,0,0,0,2.556302501,360,0.220723483,20,0,1,0,0.32,0,1.125,,4.32292187,21034,5.717932498,522315
16-Mar-17,0.9,7.98,4.451741623,28297.08,0,1,RES,0,0,92240,DESERT HOT SPRINGS,CA,1,0,251,28,0,0,0,2.45484486,285,0.179516251,1,0,0,1,7.625,1,1.046557377,,4.32292187,21034,5.717932498,522315
9-Oct-18,0.82,6.67,4.475874489,29914,0,1,RES,0,0,92240,DESERT HOT SPRINGS,CA,0,0,180,23,0,0,0,2.462397998,290,0.172961367,1,0,0,1,5.052,1,1.3202692,,4.32292187,21034,5.717932498,522315
17-Jul-18,0.71,5.185,3.801571084,6332.44,0,1,RES,0,0,90670,SANTA FE SPRINGS,CA,1,0,269,4,0,0,0,2.484299839,305,0.182634731,1,0,0,1,5.052,1,1.026326207,,4.322715348,21024,5.716923573,521103
4-Aug-17,0.79,6.21,3.87153791,7439.4,0,1,RES,0,0,90670,SANTA FE SPRINGS,CA,1,0,246,5,0,0,0,2.537819095,345,0.211563769,18,0,1,0,0.32,0,1.078125,,4.322715348,21024,5.716923573,521103
2-Aug-18,1.15,14.04,4.397940009,25000,0,1,RES,0,0,90290,TOPANGA,CA,0,1,180,39,0,0,0,2.556302501,360,0.186098446,2,0,0,1,7.76,0,0.904639175,,4.322364035,21007,5.714982388,518779
4-Aug-17,0.97,9.3,4.015401674,10361,0,1,RES,0,0,90715,LAKEWOOD,CA,1,0,270,12,0,0,0,2.477121255,300,0.186335404,1,0,0,1,7.625,1,1.219672131,,4.322281332,21003,5.714393474,518076
13-Jul-18,0.46,2.86,4.061131918,11511.5,0,1,RES,0,0,90715,LAKEWOOD,CA,1,0,90,11,0,0,0,2.414973348,260,0.160656963,11,0,1,0,0.23,0,1.130434783,,4.322281332,21003,5.714393474,518076
2-Nov-17,0.68,4.83,4.301029996,20000,0,1,RES,0,0,90715,LAKEWOOD,CA,0,0,190,14,0,0,0,2.537819095,345,0.173366834,1,0,0,1,3.8,0,1.271052632,,4.322281332,21003,5.714393474,518076
7-Apr-17,0.84,6.885,4.547171442,35251,0,1,RES,0,0,90715,LAKEWOOD,CA,1,0,269,8,0,0,0,2.40654018,255,0.160756197,1,0,0,1,6,0,1.1475,,4.322281332,21003,5.714393474,518076
21-Mar-18,1.01,10.2,4.524474015,33456,0,1,RES,0,0,2189,Weymouth,MA,0,0,200,34,0,0,0,2.477121255,300,0.186335404,1,0,0,1,7.6,0,1.342105263,,4.322012439,20990,5.713565299,517089
22-Dec-17,1.11,12.87,4.665973836,46341.9,0,1,RES,0,0,1507,Charlton,MA,0,0,234,39,0,0,0,2.51851394,330,0.197132616,1,0,0,1,9.94,1,1.294768612,,4.321722674,20976,5.712602566,515944
24-Mar-18,1.1,12.6,4.720490068,52540,0,1,RES,0,0,1507,Charlton,MA,0,0,170,36,0,0,0,2.544068044,350,0.209170013,8,0,1,0,0.23,0,1.334745763,,4.321722674,20976,5.712602566,515944
19-Jan-17,0.65,4.48,4.175859574,14992,0,1,RES,0,0,85043,Phoenix,AZ,0,0,-1,16,0,0,0,2.447158031,280,0.167664671,1,0,0,1,3.79,1,1.182058047,,4.32159843,20970,5.712343231,515636
6-Jul-17,0.67,4.64,4.307003701,20277,0,1,RES,0,0,85043,Phoenix,AZ,0,0,-1,16,0,0,0,2.462397998,290,0.182752338,1,0,0,1,3.79,1,1.224274406,,4.32159843,20970,5.712343231,515636
22-Mar-18,1.13,13.4,4.724013575,52968,0,1,RES,0,0,1775,Stow,MA,0,0,148,40,0,0,0,2.525044807,335,0.203189899,2,0,0,1,5.052,1,1.326207443,,4.321494867,20965,5.711884805,515092
29-Mar-18,0.84,6.84,4.421669724,26404,0,1,RES,0,0,1527,Millbury,MA,0,0,252,24,0,0,0,2.45484486,285,0.185094262,1,0,0,1,7.625,1,0.89704918,,4.319855274,20886,5.70482718,506789
23-Jan-17,0.94,8.64,4.549297599,35424,0,1,RES,0,0,1527,Millbury,MA,0,0,218,27,0,0,0,2.562292864,365,0.19198401,1,0,0,1,7.625,1,1.133114754,,4.319855274,20886,5.70482718,506789
11-Sep-18,0.46,2.88,3.832851104,6805.36,2.654176542,451,RES,0,0,95961,Plumas Lake,CA,0,0,185,9,0,0,0,2.505149978,320,0.193939394,9,0,1,0,0.28,0,1.142857143,,4.319605679,20874,5.703693667,505468
4-Sep-18,0.9,7.93,3.931488891,8540.61,0,1,RES,0,0,95961,PLUMAS LAKE,CA,1,0,271,26,0,0,0,2.484299839,305,0.182634731,1,0,0,1,7.616,1,1.041228992,,4.319605679,20874,5.703693667,505468
7-Apr-17,0.69,4.94,4.40299691,25292.8,0,1,RES,0,0,95961,PLUMAS LAKE,CA,0,0,185,19,0,0,0,2.414973348,260,0.163846924,1,0,0,1,4.2,0,1.176190476,,4.319605679,20874,5.703693667,505468
23-May-18,0.83,6.72,4.418632687,26220,0,1,RES,0,0,95961,OLIVEHURST,CA,0,0,93,24,0,0,0,2.447158031,280,0.171794318,24,0,1,0,0.23,0,1.217391304,,4.319605679,20874,5.703693667,505468
20-May-18,0.87,7.44,4.515025612,32736,0,1,RES,0,0,95961,OLIVEHURST,CA,0,0,270,24,0,0,0,2.491361694,310,0.191358025,1,0,0,1,7.616,1,0.976890756,,4.319605679,20874,5.703693667,505468
6-Sep-18,0.92,8.4,4.530122825,33894,0,1,RES,0,0,95961,OLIVEHURST,CA,1,0,180,30,0,0,0,2.447158031,280,0.171794318,1,0,0,1,7.616,1,1.102941176,,4.319605679,20874,5.703693667,505468
11-Apr-18,0.85,7.15,4.625363905,42205,0,1,RES,0,0,95961,OLIVEHURST,CA,0,0,220,26,0,0,0,2.439332694,275,0.148501833,1,0,0,1,6.046,1,1.182600066,,4.319605679,20874,5.703693667,505468
6-Apr-18,0.98,9.45,4.62838893,42500,0,1,RES,0,0,95961,PLUMAS LAKE,CA,0,0,222,35,0,0,0,2.431363764,270,0.164491721,1,0,0,1,7.616,1,1.240808824,,4.319605679,20874,5.703693667,505468
28-Dec-17,0.35,2.21981982,3.968296115,9296,0,1,RES,1,1,93662,SELMA,CA,1,0,91,8,0,0,0,2.447158031,280,0.181846994,8,0,1,0,0.23,0,1.206423815,,4.319293484,20859,5.702321949,503874
19-Apr-18,0.36,2.28,3.996424104,9918,0,1,RES,1,1,93662,SELMA,CA,1,0,180,8,0,0,0,2.45484486,285,0.185094262,8,0,1,0,0.23,0,1.239130435,,4.319293484,20859,5.702321949,503874
10-Jul-17,0.49,3.12,4.129303108,13468,0,1,RES,0,0,93662,SELMA,CA,1,0,180,12,0,0,0,2.414973348,260,0.163846924,1,0,0,1,3.01,1,1.03654485,,4.319293484,20859,5.702321949,503874
25-Apr-17,0.59,3.92,4.19403566,15632.76,0,1,RES,0,0,93662,SELMA,CA,0,0,180,14,0,0,0,2.447158031,280,0.167664671,14,0,1,0,0.24,0,1.166666667,,4.319293484,20859,5.702321949,503874
16-May-17,0.88,7.67,4.594065325,39270.4,0,1,RES,0,0,93662,SELMA,CA,0,0,180,26,0,0,0,2.469822016,295,0.180229717,1,0,0,1,7.6,0,1.009210526,,4.319293484,20859,5.702321949,503874
6-Nov-18,0.47,2.95,4.173972533,14927,0,1,RES,0,1,1570,Webster,MA,1,0,355,10,0,0,0,2.469822016,295,0.191588797,1,0,0,1,3.747,1,0.787296504,,4.319189369,20854,5.701973598,503470
24-Oct-18,1.02,10.44,4.577635392,37812.5,0,1,RES,0,0,95205,STOCKTON,CA,0,0,190,29,0,0,0,2.556302501,360,0.198895028,29,0,1,0,0.29,0,1.24137931,,4.318376415,20815,5.698704135,499694
1-Jun-18,0.69,4.845,4.305845582,20223,0,1,RES,0,0,92311,BARSTOW,CA,0,0,179,17,0,0,0,2.45484486,285,0.180379747,1,0,0,0,4,0,1.21125,,4.318125969,20803,5.697258992,498034
15-Mar-18,0.9,7.93,4.530818415,33948.33,0,1,RES,0,0,92311,BARSTOW,CA,1,0,270,26,0,0,0,2.484299839,305,0.182634731,1,0,0,1,7.616,1,1.041228992,,4.318125969,20803,5.697258992,498034
21-Sep-17,0.89,7.83,4.568201724,37000,0,1,RES,0,0,92311,BARSTOW,CA,0,0,180,27,0,0,0,2.462397998,290,0.172619048,27,0,1,0,0.289,0,1.003460208,,4.318125969,20803,5.697258992,498034
15-Mar-18,0.73,5.4,4.284656283,19260,0,1,RES,0,0,93631,KINGSBURG,CA,0,0,180,18,0,0,0,2.477121255,300,0.18404908,1,0,0,1,3.747,1,1.441152922,,4.318000692,20797,5.696562564,497236
31-Dec-18,0.97,9.36,4.491361694,31000,0,1,RES,0,0,93631,KINGSBURG,CA,0,0,270,26,0,0,0,2.556302501,360,0.220723483,26,0,1,0,0.32,0,1.125,,4.318000692,20797,5.696562564,497236
13-Dec-17,0.95,8.829,4.508204381,32225.85,0,1,RES,0,0,93631,KINGSBURG,CA,0,0,180,27,0,0,0,2.514547753,327,0.200525659,1,0,0,1,7.76,0,1.137757732,,4.318000692,20797,5.696562564,497236
15-Nov-17,1.02,10.545,4.553271916,35749.66,0,1,RES,0,0,93631,KINGSBURG,CA,0,0,270,37,0,0,0,2.45484486,285,0.175925926,1,0,0,0,6,0,0.753214286,,4.318000692,20797,5.696562564,497236
15-Mar-18,0.85,7,4.36314171,23075,3.389166084,2450,RES,0,0,10994,West Nyack,NY,1,0,-1,25,-1,0,0,2.447158031,280,0.171898943,25,-1,1,0,0.23,0,1.217391304,,4.31768734,20782,5.6949034,495340
14-Feb-18,0.54,3.48,4.146748014,14020,0,1,RES,0,0,6705,Waterbury,CT,1,0,182,12,0,0,0,2.462397998,290,0.188341529,1,0,0,1,3.747,1,0.928742994,,4.317666442,20781,5.69490077,495337
12-Aug-18,0.53,3.42,4.130046396,13491.07,3.958850452,9096,RES,0,0,93705,Fresno,CA,1,0,270,12,0,0,0,2.45484486,285,0.174862074,12,0,1,0,0.23,0,1.239130435,,4.317561937,20776,5.693792,494074
4-Jun-18,0.62,4.2,4.298394534,19879,0,1,RES,1,1,93705,FRESNO,CA,0,0,180,15,0,0,0,2.447158031,280,0.167664671,1,0,0,1,2.962,1,1.417960837,,4.317561937,20776,5.693792,494074
29-Jun-18,0.7,5.007553823,4.339757427,21865.4,0,1,RES,0,0,93705,FRESNO,CA,1,0,196,17,0,0,0,2.469822016,295,0.191588797,1,0,0,1,3.747,1,1.33641682,,4.317561937,20776,5.693792,494074
28-Aug-17,0.65,4.48,4.342422681,22000,0,1,RES,0,0,93705,FRESNO,CA,0,0,270,14,0,0,0,2.505149978,320,0.168310499,14,0,1,0,0.24,0,1.333333333,,4.317561937,20776,5.693792,494074
16-Mar-17,1.02,10.545,4.539511806,34634.73,0,1,RES,0,0,93705,FRESNO,CA,1,0,90,37,0,0,0,2.45484486,285,0.174862074,37,0,1,0,0.24,0,1.1875,,4.317561937,20776,5.693792,494074
29-Aug-17,1.25,17.98,4.728353782,53500,0,1,RES,0,0,93705,FRESNO,CA,0,0,180,58,0,0,0,2.491361694,310,0.186372559,58,0,1,0,0.24,0,1.291666667,,4.317561937,20776,5.693792,494074
12-Apr-17,0.55,3.52,4.156670277,14344,3.148602655,1408,RES,0,0,11428,Queens Village,NY,0,0,-1,11,-1,0,0,2.505149978,320,0.185453492,11,-1,1,0,0.27,0,1.185185185,,4.317478314,20772,5.693573952,493826
5-Oct-18,0.5,3.135,4.111453736,12925.69,3.921009801,8337,RES,0,0,94805,Richmond,CA,0,0,257,11,0,0,0,2.45484486,285,0.174862074,11,0,1,0,0.23,0,1.239130435,,4.317373763,20767,5.692952617,493120
26-Feb-18,0.67,4.64,4.397940009,25000,0,1,RES,0,0,95010,CAPITOLA,CA,0,0,225,16,0,0,0,2.462397998,290,0.177183636,1,0,0,1,2.962,1,1.566509115,,4.317227349,20760,5.692213074,492281
11-Jul-17,1.12,13.2,4.74998353,56232,3.500785173,3168,RES,0,0,10918,Chester,NY,1,0,-1,44,-1,0,0,2.477121255,300,0.179640719,1,-1,0,1,11.39,1,1.158911326,,4.317122738,20755,5.691474921,491445
30-Aug-18,0.37,2.36,3.994503679,9874.24,0,1,RES,0,0,93041,PORT HUENEME,CA,1,0,90,8,0,0,0,2.469822016,295,0.176646707,1,0,0,1,2.962,1,0.796758947,,4.316578352,20729,5.68775987,487259
24-May-17,0.81,6.44,4.226191193,16834.15,0,1,RES,0,0,6108,East Hartford,CT,1,0,260,23,0,0,0,2.447158031,280,0.171073855,1,0,0,1,6.046,1,1.065167053,,4.316410711,20721,5.687130155,486553
8-Feb-18,0.97,9.24,4.549739956,35460.1,0,1,RES,0,0,1462,Lunenburg,MA,0,0,135,28,0,0,0,2.51851394,330,0.197132616,1,0,0,1,7.625,1,1.211803279,,4.315403505,20673,5.683065058,482020
10-Mar-17,1.04,10.92,4.669666407,46737.6,0,1,RES,0,0,1462,Lunenburg,MA,1,0,133,42,0,0,0,2.414973348,260,0.163846924,1,0,0,1,9.94,1,1.098591549,,4.315403505,20673,5.683065058,482020
6-Jan-17,0.95,8.96,4.284633733,19259,0,1,RES,0,0,1463,Pepperell,MA,1,0,153,32,0,0,0,2.447158031,280,0.176450534,32,0,1,0,0.24,0,1.166666667,,4.314983145,20653,5.680767779,479477
14-Nov-17,0.92,8.28,4.486232061,30636,0,1,RES,0,0,6351,Preston,CT,1,0,186,23,0,0,0,2.556302501,360,0.220762194,23,0,1,0,0.32,0,1.125,,4.314751774,20642,5.679830205,478443
8-Jun-17,0.9,7.92,4.454707693,28491,0,1,RES,0,0,90056,LOS ANGELES,CA,0,0,202,24,0,0,0,2.525044807,335,0.200598802,1,0,0,1,7.625,1,1.038688525,,4.314709693,20640,5.67967314,478270
15-Nov-18,0.67,4.725,4.297651103,19845,0,1,RES,0,0,1440,Gardner,MA,0,0,85,15,0,0,0,2.498310554,315,0.193251534,1,0,0,1,3.747,1,1.261008807,,4.314604473,20635,5.67889515,477414
7-Nov-18,0.78,5.985,4.400313445,25137,0,1,RES,0,0,1440,Gardner,MA,0,0,203,19,0,0,0,2.498310554,315,0.193251534,1,0,0,1,5.052,1,1.184679335,,4.314604473,20635,5.67889515,477414
14-May-18,0.96,9.1,4.474726042,29835,0,1,RES,0,0,1440,Gardner,MA,0,0,164,28,0,0,0,2.511883361,325,0.194145759,1,0,0,1,7.625,1,1.193442623,,4.314604473,20635,5.67889515,477414
28-Jul-18,0.86,7.25,4.126358727,13377,0,1,RES,0,0,1062,Northampton,MA,1,0,158,25,0,0,0,2.462397998,290,0.179012346,1,0,0,0,6,0,1.208333333,,4.314499228,20630,5.678812362,477323
3-Jan-17,1.12,13.23,4.653038761,44982,0,1,RES,0,0,2563,Sandwich,MA,0,0,155,42,0,0,0,2.562292864,365,0.19198401,42,0,1,0,0.28,0,1.125,,4.314351842,20623,5.677897906,476319
28-Sep-18,0.97,9.25,4.49248101,31080,0,1,RES,0,0,11769,Oakdale,NY,0,0,-1,25,-1,0,0,2.568201724,370,0.194736842,1,-1,0,1,7.616,1,1.214548319,,4.314267599,20619,5.677699094,476101
16-May-17,0.99,9.81,4.554928683,35886.3,3.456821348,2863,RES,0,0,10989,Valley Cottage,NY,0,0,-1,37,-1,0,0,2.423245874,265,0.172105191,37,-1,1,0,0.24,0,1.10472973,,4.314077992,20610,5.676633261,474934
14-Nov-18,0.87,7.35,4.545148094,35087.15,0,1,RES,0,0,6401,Ansonia,CT,1,0,245,21,0,0,0,2.544068044,350,0.214723926,21,0,1,0,0.32,0,1.09375,,4.31386722,20600,5.675764598,473985
23-Feb-18,0.94,8.7,4.556302501,36000,0,1,RES,0,0,6401,Ansonia,CT,1,0,245,30,0,0,0,2.462397998,290,0.177532905,1,0,0,1,7.616,1,1.142331933,,4.31386722,20600,5.675764598,473985
8-Mar-18,0.79,6.12,4.347583686,22263,0,1,RES,0,0,93465,TEMPLETON,CA,0,0,215,17,0,0,0,2.556302501,360,0.189354092,1,0,0,1,7.625,1,0.802622951,,4.313487574,20582,5.67389231,471946
1-Mar-18,0.77,5.85,4.476425827,29952,0,1,RES,0,0,93465,TEMPLETON,CA,0,0,282,18,0,0,0,2.511883361,325,0.19411445,1,0,0,1,5.2,0,1.125,,4.313487574,20582,5.67389231,471946
20-Apr-18,0.85,7.08,4.391862024,24652.56,0,1,RES,0,0,2632,Barnstable,MA,1,0,61,24,0,0,0,2.469822016,295,0.176646707,1,0,0,1,6.046,1,1.171022163,,4.313192064,20568,5.671605995,469468
13-Jan-17,0.94,8.68,4.641612904,43814,0,1,RES,0,0,2632,Barnstable,MA,0,0,198,31,0,0,0,2.591064607,390,0.2,31,0,1,0,0.24,0,1.166666667,,4.313192064,20568,5.671605995,469468
26-Mar-18,0.89,7.83,4.511341826,32459.5,0,1,RES,0,0,6071,SOMERS,CT,1,0,287,13,1,0,0,2.462397998,290,0.188341529,1,0,0,1,7.616,1,1.028098739,,4.312875222,20553,5.670400798,468167
14-Nov-18,0.94,8.68,4.399396792,25084,3.48258777,3038,RES,0,0,14420,Brockport,NY,0,0,-1,28,-1,0,0,2.491361694,310,0.191358025,1,-1,0,0,9.994,1,0.868521113,,4.311753861,20500,5.665576301,462995
17-Jul-18,0.92,8.4,4.597743219,39604.38,3.337658891,2176,RES,0,0,10941,Middletown,NY,0,0,-1,28,-1,0,0,2.477121255,300,0.179640719,1,-1,0,1,7.6,0,1.105263158,,4.311626732,20494,5.66489571,462270
18-Mar-17,0.87,7.425,4.557779363,36122.63,0,1,RES,0,0,92543,HEMET,CA,1,0,180,6,0,0,0,2.439332694,275,0.16965004,1,0,0,1,6.046,1,1.228084684,,4.310990527,20464,5.661915806,459109
28-Jul-17,1.19,15.4,4.86421433,73150,0,1,RES,0,0,92543,HEMET,CA,0,0,180,56,0,0,0,2.439332694,275,0.16965004,56,0,1,0,0.24,0,1.145833333,,4.310990527,20464,5.661915806,459109
11-May-18,0.94,8.75,4.204119983,16000,0,1,RES,0,0,93460,SANTA YNEZ,CA,0,0,180,25,0,0,0,2.544068044,350,0.209170013,1,0,0,1,7.616,1,1.148897059,,4.310672075,20449,5.660839875,457973
27-Nov-17,0.71,5.13,4.255275883,18000.14,0,1,RES,0,0,93460,SANTA YNEZ,CA,0,0,148,18,0,0,0,2.45484486,285,0.175925926,1,0,0,0,4.6,0,1.115217391,,4.310672075,20449,5.660839875,457973
24-Jul-18,0.75,5.574489796,4.379867289,23981,0,1,RES,0,0,92662,NEWPORT BEACH,CA,0,0,180,24,0,0,0,2.477121255,300,0.181961104,1,0,0,1,6.046,1,0.922012867,,4.310268367,20430,5.658849587,455879
29-Aug-18,0.89,7.8,4.494140674,31199,3.611902723,4091.69,RES,0,0,78266,San Antonio,TX,-1,0,-1,26,0,0,0,2.477121255,300,0.191082803,26,0,1,0,0.23,0,1.304347826,,4.310247108,20429,5.658798141,455825
18-Jan-18,0.45,2.85,3.96806246,9291,0,1,RES,0,0,92586,SUN CITY,CA,1,0,180,10,0,0,0,2.45484486,285,0.170658683,10,0,1,0,0.23,0,1.239130435,,4.310013199,20418,5.658081069,455073
23-Aug-18,0.55,3.54,4.062087622,11536.86,0,1,RES,0,0,92586,SUN CITY,CA,1,0,185,12,0,0,0,2.469822016,295,0.176646707,1,0,0,1,2.962,1,1.19513842,,4.310013199,20418,5.658081069,455073
21-Dec-17,0.57,3.705,4.290012339,19499,0,1,RES,0,0,92586,SUN CITY,CA,0,0,180,13,0,0,0,2.447158031,280,0.166997182,1,0,0,1,3.747,1,0.988791033,,4.310013199,20418,5.658081069,455073
21-Feb-18,0.94,8.7,4.483587297,30450,0,1,RES,0,0,92586,SUN CITY,CA,0,0,235,29,0,0,0,2.477121255,300,0.183284457,1,0,0,1,7.6,0,1.144736842,,4.310013199,20418,5.658081069,455073
29-Dec-17,0.97,9.35,4.51051485,32397.75,0,1,RES,0,0,92586,SUN CITY,CA,1,0,180,12,0,0,0,2.439332694,275,0.168726562,34,0,1,0,0.23,0,1.195652174,,4.310013199,20418,5.658081069,455073
22-Aug-17,0.84,6.89,4.547489183,35276.8,0,1,RES,0,0,92586,SUN CITY,CA,0,0,188,26,0,0,0,2.423245874,265,0.167060362,1,0,0,1,6.6,0,1.043939394,,4.310013199,20418,5.658081069,455073
5-Jan-18,0.86,7.28,4.245241149,17589,0,1,RES,0,0,1754,Maynard,MA,0,0,277,28,0,0,0,2.414973348,260,0.158049907,28,0,1,0,0.23,0,1.130434783,,4.309821726,20409,5.657574019,454542
22-Feb-18,0.81,6.5,3.851227764,7099.5,0,1,RES,0,0,93618,DINUBA,CA,1,0,187,20,0,0,0,2.511883361,325,0.162988967,1,0,0,1,6.046,1,1.075090969,,4.309395926,20389,5.655219137,452084
10-Oct-18,0.76,5.8,4.339769344,21866,0,1,RES,0,0,93618,DINUBA,CA,0,0,180,20,0,0,0,2.462397998,290,0.172961367,20,0,1,0,0.23,0,1.260869565,,4.309395926,20389,5.655219137,452084
7-Aug-18,0.74,5.51,4.342422681,22000,0,1,RES,0,0,93618,DINUBA,CA,0,0,-1,19,0,0,0,2.462397998,290,0.172619048,19,0,1,0,0.23,0,1.260869565,,4.309395926,20389,5.655219137,452084
12-Sep-18,0.83,6.72,4.371067862,23500,0,1,RES,0,0,93618,DINUBA,CA,0,0,263,24,0,0,0,2.447158031,280,0.171073855,24,0,1,0,0.23,0,1.217391304,,4.309395926,20389,5.655219137,452084
24-May-17,0.65,4.48,4.477121255,30000,0,1,RES,0,0,93618,DINUBA,CA,0,0,181,16,0,0,0,2.447158031,280,0.167664671,1,0,0,1,3.747,1,1.195623165,,4.309395926,20389,5.655219137,452084
25-May-18,1.28,18.85,4.667452953,46500,0,1,RES,0,0,93618,DINUBA,CA,0,0,270,65,0,0,0,2.462397998,290,0.172961367,2,0,0,1,7.616,1,1.237526261,,4.309395926,20389,5.655219137,452084
25-Jul-17,0.61,4.08,4.214817366,16399,0,1,RES,0,0,92866,ORANGE,CA,0,0,90,4,0,0,0,2.531478917,340,0.170426663,12,0,1,0,0.24,0,1.416666667,,4.309310716,20385,5.654886625,451738
5-Oct-17,0.76,5.7,4.314309722,20621,3.209246849,1619,RES,0,0,12078,Gloversville,NY,0,0,-1,19,-1,0,0,2.477121255,300,0.19047619,19,-1,1,0,0.24,0,1.25,,4.309182869,20379,5.654563479,451402
28-Feb-18,0.72,5.2,4.345412943,22152,3.123524981,1329,RES,0,0,12078,Gloversville,NY,1,0,-1,16,-1,0,0,2.511883361,325,0.19411445,1,-1,0,1,5.2,0,1,,4.309182869,20379,5.654563479,451402
31-Oct-18,0.81,6.405,3.854183329,7147.98,0,1,RES,0,0,92583,SAN JACINTO,CA,1,0,180,4,0,0,0,2.484299839,305,0.182634731,1,0,0,1,6.046,1,1.059378101,,4.309161558,20378,5.654497089,451333
26-Oct-18,0.71,5.1,4.212720154,16320,0,1,RES,0,0,92583,SAN JACINTO,CA,0,0,180,17,0,0,0,2.477121255,300,0.178925552,1,0,0,1,5.052,1,1.009501188,,4.309161558,20378,5.654497089,451333
28-Feb-18,0.64,4.35,4.315172357,20662,0,1,RES,0,0,92583,SAN JACINTO,CA,0,0,193,15,0,0,0,2.462397998,290,0.172961367,1,0,0,1,3.747,1,1.160928743,,4.309161558,20378,5.654497089,451333
31-May-18,0.76,5.7,4.404234867,25365,0,1,RES,0,0,92583,SAN JACINTO,CA,0,0,200,20,0,0,0,2.45484486,285,0.180379747,20,0,1,0,0.23,0,1.239130435,,4.309161558,20378,5.654497089,451333
28-Jun-18,0.87,7.41,4.480581787,30240,0,1,RES,0,0,92583,SAN JACINTO,CA,1,0,90,26,0,0,0,2.45484486,285,0.180379747,1,0,0,1,7.616,1,0.972951681,,4.309161558,20378,5.654497089,451333
29-Jan-18,0.34,2.2,3.990912207,9792.92,0,1,RES,0,0,92284,YUCCA VALLEY,CA,1,0,181,8,0,0,0,2.439332694,275,0.168726562,8,0,1,0,0.23,0,1.195652174,,4.308927063,20367,5.65335436,450147
13-Mar-18,0.78,5.985,4.431363764,27000,0,1,RES,0,0,92284,YUCCA VALLEY,CA,0,0,179,21,0,0,0,2.45484486,285,0.175925926,1,0,0,1,7.625,1,0.784918033,,4.308927063,20367,5.65335436,450147
27-Oct-17,0.9,7.975,4.511538461,32474.2,0,1,RES,0,0,92284,YUCCA VALLEY,CA,1,0,270,29,0,0,0,2.439332694,275,0.168726562,29,0,1,0,0.23,0,1.195652174,,4.308927063,20367,5.65335436,450147
