installation_date,lPV_system_size_DC,PV_system_size_DC,ltotal_installed_price,total_installed_price,lrebate_or_grant,rebate_or_grant,zip_code,city,state,lzip_code_id,zip_code_id,lzip_income,zip_income,zip_income1
########,1.148602655,14.08,4.797876,62787.88,0,1,1440,Gardner,MA,4.314604473,20635,5.67889515,477414,477.414
6/2/2021,0.978636948,9.52,4.654494,45133,0,1,2563,Sandwich,MA,4.314351842,20623,5.677897906,476319,476.319
6/10/2021,1.008600172,10.2,4.444279,27815,3.552668,3570,14625,Rochester,NY,4.313909383,20602,5.675966129,474205,474.205
9/7/2021,0.95230801,8.96,4.626454,42311.11,3.496376,3136,12304,Schenectady,NY,4.313550871,20585,5.674196796,472277,472.277
########,0.528773282,3.378884,4.255104,17993,0,1,93465,TEMPLETON,CA,4.313487574,20582,5.67389231,471946,471.946
########,1.055195553,11.35522,4.294202,19688,0,1,93465,TEMPLETON,CA,4.313487574,20582,5.67389231,471946,471.946
########,0.941307107,8.735889,4.465085,29180,0,1,93465,TEMPLETON,CA,4.313487574,20582,5.67389231,471946,471.946
11/2/2021,1.056783308,11.39681,4.590217,38924,0,1,93465,TEMPLETON,CA,4.313487574,20582,5.67389231,471946,471.946
6/1/2022,0.898725182,7.92,4.599206,39737.98,0,1,93465,TEMPLETON,CA,4.313487574,20582,5.67389231,471946,471.946
1/6/2021,0.918030337,8.28,4.449509,28152,3.520615,3316,6071,Somers,CT,4.312875222,20553,5.670400798,468167,468.167
6/20/2022,1.123851641,13.3,4.795762,62483,3,1000,20695,-1,MD,4.312790692,20549,5.670067644,467808,467.808
########,0.602059991,4,4.206556,16090,3.146128,1400,13035,Cazenovia,NY,4.312431256,20532,5.668269406,465875,465.875
1/12/2021,0.786751422,6.12,4.253871,17942,0,1,90755,SIGNAL HILL,CA,4.312346639,20528,5.667871169,465448,465.448
########,0.91881639,8.295,4.86012,72463.62,0,1,90755,SIGNAL HILL,CA,4.312346639,20528,5.667871169,465448,465.448
6/21/2022,0.86923172,7.4,4.217484,16500,3.568202,3700,12589,Wallkill,NY,4.311944485,20509,5.666599403,464087,464.087
7/30/2021,0.699837726,5.01,4.249614,17767,3.243534,1752,12589,Wallkill,NY,4.311944485,20509,5.666599403,464087,464.087
########,0.726319612,5.325,4.317017,20749.93,0,1,91731,EL MONTE,CA,4.311817412,20503,5.665731983,463161,463.161
10/5/2022,1.005395032,10.125,4.614465,41159,3.90309,8000,19968,Milton,DE,4.311796229,20502,5.665602565,463023,463.023
5/2/2022,1.184691431,15.3,4.539904,34666,3.676053,4743,10941,Middletown,NY,4.311626732,20494,5.66489571,462270,462.27
########,0.62324929,4.2,4.191283,15534,0,1,85119,Apache Junction,AZ,4.311584347,20492,5.664470856,461818,461.818
11/1/2022,0.878521796,7.56,4.518153,32972.61,0,1,85119,Apache Junction,AZ,4.311584347,20492,5.664470856,461818,461.818
7/16/2021,1.174641193,14.95,4.833479,68152,0,1,85119,Apache Junction,AZ,4.311584347,20492,5.664470856,461818,461.818
########,0.447158031,2.8,3.972203,9380,2.748188,560,11416,Ozone Park,NY,4.311563153,20491,5.664366459,461707,461.707
4/27/2021,0.572871602,3.74,4.388811,24480,3.39794,2500,78238,San Antonio,TX,4.311139058,20471,5.662795595,460040,460.04
2/8/2022,0.86332286,7.3,4.465383,29200,3.39794,2500,78238,San Antonio,TX,4.311139058,20471,5.662795595,460040,460.04
11/2/2022,1.256236533,18.04,4.870078,74144.4,3.39794,2500,78238,San Antonio,TX,4.311139058,20471,5.662795595,460040,460.04
########,0.544068044,3.5,4.192896,15591.8,0,1,92543,HEMET,CA,4.310990527,20464,5.661915806,459109,459.109
7/5/2022,0.62324929,4.2,4.251638,17850,0,1,92543,HEMET,CA,4.310990527,20464,5.661915806,459109,459.109
########,0.62324929,4.2,4.251638,17850,0,1,92543,HEMET,CA,4.310990527,20464,5.661915806,459109,459.109
7/28/2022,0.702430536,5.04,4.295573,19750.25,0,1,92543,HEMET,CA,4.310990527,20464,5.661915806,459109,459.109
7/15/2022,0.664171705,4.615,4.399206,25073,0,1,92543,HEMET,CA,4.310990527,20464,5.661915806,459109,459.109
########,0.664171705,4.615,4.409325,25664.02,0,1,92543,HEMET,CA,4.310990527,20464,5.661915806,459109,459.109
12/9/2022,0.705007959,5.07,4.466859,29299.42,0,1,92543,HEMET,CA,4.310990527,20464,5.661915806,459109,459.109
########,0.866287339,7.35,4.517565,32928,0,1,92543,HEMET,CA,4.310990527,20464,5.661915806,459109,459.109
6/13/2022,1.061452479,11.52,4.631995,42854.4,0,1,92543,HEMET,CA,4.310990527,20464,5.661915806,459109,459.109
########,0.158362492,1.44,3.682416,4813,0,1,93463,SOLVANG,CA,4.310820715,20456,5.66128724,458445,458.445
########,0.773786445,5.94,4.233275,17111,0,1,93463,SOLVANG,CA,4.310820715,20456,5.66128724,458445,458.445
########,1.026941628,10.64,4.659621,45668.96,0,1,93463,SOLVANG,CA,4.310820715,20456,5.66128724,458445,458.445
########,1.2999429,19.95,4.940563,87209.32,0,1,93463,SOLVANG,CA,4.310820715,20456,5.66128724,458445,458.445
########,1.133538908,13.6,4.77632,59747.52,0,1,93460,SANTA YNEZ,CA,4.310672075,20449,5.660839875,457973,457.973
10/5/2021,0.954242509,9,4.506653,32110.96,3.39794,2500,78266,San Antonio,TX,4.310247108,20429,5.658798141,455825,455.825
########,1.086715664,12.21,4.688776,48840,3.39794,2500,78266,San Antonio,TX,4.310247108,20429,5.658798141,455825,455.825
7/1/2021,0.505149978,3.2,4.245513,17600,0,1,84721,Enoch,UT,4.310225849,20428,5.658662827,455683,455.683
7/1/2022,0.5774918,3.78,4.493347,31142,0,1,84721,Cedar city,UT,4.310225849,20428,5.658662827,455683,455.683
7/1/2021,0.819543936,6.6,4.635423,43194,0,1,84721,Cedar City,UT,4.310225849,20428,5.658662827,455683,455.683
7/1/2022,0.81756537,6.57,4.760905,57664,0,1,84721,Enoch,UT,4.310225849,20428,5.658662827,455683,455.683
7/1/2022,0.86003839,7.245,4.777637,59929,0,1,84721,Cedar City,UT,4.310225849,20428,5.658662827,455683,455.683
########,0.965671971,9.24,4.048112,11171.52,0,1,92586,MENIFEE,CA,4.310013199,20418,5.658081069,455073,455.073
########,0.534026106,3.42,4.11381,12996,0,1,92586,MENIFEE,CA,4.310013199,20418,5.658081069,455073,455.073
7/6/2021,0.658011397,4.55,4.113943,13000,0,1,92586,SUN CITY,CA,4.310013199,20418,5.658081069,455073,455.073
6/28/2022,0.505149978,3.2,4.15186,14186,0,1,92586,SUN CITY,CA,4.310013199,20418,5.658081069,455073,455.073
8/9/2022,0.550839605,3.555,4.191321,15535.35,0,1,92586,SUN CITY,CA,4.310013199,20418,5.658081069,455073,455.073
3/9/2021,0.619093331,4.16,4.381021,24044.8,0,1,92586,MENIFEE,CA,4.310013199,20418,5.658081069,455073,455.073
1/18/2023,0.664171705,4.615,4.388906,24485.34,0,1,92586,SUN CITY,CA,4.310013199,20418,5.658081069,455073,455.073
1/15/2021,0.792391689,6.2,4.390087,24552,0,1,92586,SUN CITY,CA,4.310013199,20418,5.658081069,455073,455.073
6/7/2021,1.16613397,14.66,4.39706,24949.4,0,1,92586,MENIFEE,CA,4.310013199,20418,5.658081069,455073,455.073
12/7/2021,0.858537198,7.22,4.43764,27393,0,1,92586,SUN CITY,CA,4.310013199,20418,5.658081069,455073,455.073
8/6/2021,0.806179974,6.4,4.449633,28160,0,1,92586,SUN CITY,CA,4.310013199,20418,5.658081069,455073,455.073
########,0.880813592,7.6,4.472515,29683.5,0,1,92586,SUN CITY,CA,4.310013199,20418,5.658081069,455073,455.073
########,0.924279286,8.4,4.541305,34778,0,1,92586,SUN CITY,CA,4.310013199,20418,5.658081069,455073,455.073
